ts_local,weekday,hour,is_weekend,activity_level,lambda_ci,checkins,checkouts,cardio_sessions,strength_sessions,other_sessions,avg_session_min
2025-04-25 17:00:00,4,17,False,low,2,3,3,0,0,3,48.2
2025-04-25 18:00:00,4,18,False,low,10,9,9,3,3,3,60.3
2025-04-25 19:00:00,4,19,False,low,5,3,2,0,1,2,64.5
2025-04-25 20:00:00,4,20,False,low,7,6,6,1,2,3,59.8
2025-04-25 21:00:00,4,21,False,low,4,4,3,1,1,2,70.6
2025-04-25 22:00:00,4,22,False,low,4,2,0,0,0,2,73.5
2025-04-26 06:00:00,5,6,True,moderate,12,20,20,4,7,9,58.2
2025-04-26 07:00:00,5,7,True,moderate,3,2,0,0,0,2,58.3
2025-04-26 08:00:00,5,8,True,moderate,10,11,11,3,3,5,60.2
2025-04-26 09:00:00,5,9,True,moderate,11,19,18,3,6,10,59.4
2025-04-26 10:00:00,5,10,True,moderate,11,17,16,6,7,4,50.3
2025-04-26 11:00:00,5,11,True,moderate,7,12,12,4,4,4,62.5
2025-04-26 12:00:00,5,12,True,moderate,6,4,2,1,1,2,56.0
2025-04-26 13:00:00,5,13,True,moderate,9,8,8,2,2,4,56.1
2025-04-26 14:00:00,5,14,True,moderate,13,12,12,4,5,3,68.5
2025-04-26 15:00:00,5,15,True,moderate,8,9,7,3,2,4,50.1
2025-04-26 16:00:00,5,16,True,moderate,10,12,10,4,5,3,58.6
2025-04-26 17:00:00,5,17,True,moderate,9,9,9,3,4,2,74.9
2025-04-26 18:00:00,5,18,True,moderate,21,22,22,8,7,7,60.3
2025-04-26 19:00:00,5,19,True,moderate,8,9,9,3,4,2,72.7
2025-04-26 20:00:00,5,20,True,moderate,6,9,9,1,4,4,71.7
2025-04-26 21:00:00,5,21,True,moderate,20,22,20,7,8,7,69.9
2025-04-26 22:00:00,5,22,True,moderate,11,6,5,1,2,3,52.3
2025-04-27 06:00:00,6,6,True,moderate,9,10,10,2,4,4,74.2
2025-04-27 07:00:00,6,7,True,moderate,11,10,9,3,4,3,65.5
2025-04-27 08:00:00,6,8,True,moderate,9,9,8,2,3,4,48.2
2025-04-27 09:00:00,6,9,True,moderate,16,12,12,4,5,3,70.0
2025-04-27 10:00:00,6,10,True,moderate,8,8,7,2,3,3,58.8
2025-04-27 11:00:00,6,11,True,moderate,11,10,9,3,4,3,60.5
2025-04-27 12:00:00,6,12,True,moderate,9,9,8,2,4,3,75.0
2025-04-27 13:00:00,6,13,True,moderate,13,16,15,3,6,7,47.5
2025-04-27 14:00:00,6,14,True,moderate,8,9,7,3,4,2,54.9
2025-04-27 15:00:00,6,15,True,moderate,9,12,12,2,4,6,50.6
2025-04-27 16:00:00,6,16,True,moderate,5,3,3,0,1,2,71.6
2025-04-27 17:00:00,6,17,True,moderate,10,7,6,2,2,3,68.3
2025-04-27 18:00:00,6,18,True,moderate,6,9,9,2,3,4,77.6
2025-04-27 19:00:00,6,19,True,moderate,12,17,17,5,6,6,41.5
2025-04-27 20:00:00,6,20,True,moderate,14,14,12,3,4,7,46.9
2025-04-27 21:00:00,6,21,True,moderate,5,7,5,2,2,3,44.0
2025-04-27 22:00:00,6,22,True,moderate,6,7,7,1,2,4,63.6
2025-04-28 06:00:00,0,6,False,low,2,0,0,0,0,0,54.8
2025-04-28 07:00:00,0,7,False,low,5,2,2,0,0,2,66.0
2025-04-28 08:00:00,0,8,False,low,8,4,2,0,1,3,50.5
2025-04-28 09:00:00,0,9,False,low,6,9,7,3,3,3,67.2
2025-04-28 10:00:00,0,10,False,low,4,8,6,1,3,4,51.5
2025-04-28 11:00:00,0,11,False,low,4,4,4,1,1,2,64.5
2025-04-28 12:00:00,0,12,False,low,5,3,3,1,0,2,47.9
2025-04-28 13:00:00,0,13,False,low,6,3,2,0,1,2,67.5
2025-04-28 14:00:00,0,14,False,low,3,4,3,1,1,2,48.9
2025-04-28 15:00:00,0,15,False,low,7,7,5,2,2,3,65.6
2025-04-28 16:00:00,0,16,False,low,2,2,0,0,0,2,56.3
2025-04-28 17:00:00,0,17,False,low,9,10,8,3,4,3,52.4
2025-04-28 18:00:00,0,18,False,low,6,5,4,1,2,2,48.5
2025-04-28 19:00:00,0,19,False,low,4,0,0,0,0,0,54.9
2025-04-28 20:00:00,0,20,False,low,4,3,2,0,1,2,71.6
2025-04-28 21:00:00,0,21,False,low,8,7,5,2,2,3,50.6
2025-04-28 22:00:00,0,22,False,low,7,4,2,0,1,3,66.5
2025-04-29 06:00:00,1,6,False,low,3,3,3,0,1,2,64.0
2025-04-29 07:00:00,1,7,False,low,10,5,3,1,2,2,61.8
2025-04-29 08:00:00,1,8,False,low,8,10,9,2,3,5,66.9
2025-04-29 09:00:00,1,9,False,low,2,2,1,0,0,2,55.1
2025-04-29 10:00:00,1,10,False,low,3,4,4,1,1,2,55.2
2025-04-29 11:00:00,1,11,False,low,8,10,9,2,4,4,68.4
2025-04-29 12:00:00,1,12,False,low,4,5,4,1,2,2,44.2
2025-04-29 13:00:00,1,13,False,low,6,4,4,1,1,2,43.4
2025-04-29 14:00:00,1,14,False,low,8,6,5,1,2,3,76.6
2025-04-29 15:00:00,1,15,False,low,5,5,4,1,2,2,42.7
2025-04-29 16:00:00,1,16,False,low,6,5,3,1,2,2,46.5
2025-04-29 17:00:00,1,17,False,low,5,12,10,3,5,4,56.3
2025-04-29 18:00:00,1,18,False,low,7,7,7,1,2,4,68.7
2025-04-29 19:00:00,1,19,False,low,7,8,7,2,2,4,58.4
2025-04-29 20:00:00,1,20,False,low,9,10,10,3,4,3,41.9
2025-04-29 21:00:00,1,21,False,low,3,2,1,0,0,2,72.2
2025-04-29 22:00:00,1,22,False,low,6,3,3,1,1,1,55.8
2025-04-30 06:00:00,2,6,False,low,8,10,9,3,3,4,48.3
2025-04-30 07:00:00,2,7,False,low,5,2,0,0,0,2,58.0
2025-04-30 08:00:00,2,8,False,low,3,3,3,1,1,1,41.5
2025-04-30 09:00:00,2,9,False,low,4,7,6,2,2,3,50.6
2025-04-30 10:00:00,2,10,False,low,8,13,13,4,4,5,64.0
2025-04-30 11:00:00,2,11,False,low,3,2,2,0,0,2,41.3
2025-04-30 12:00:00,2,12,False,low,4,3,2,1,1,1,41.2
2025-04-30 13:00:00,2,13,False,low,5,2,2,0,0,2,44.5
2025-04-30 14:00:00,2,14,False,low,1,0,0,0,0,0,64.5
2025-04-30 15:00:00,2,15,False,low,6,3,3,0,1,2,53.5
2025-04-30 16:00:00,2,16,False,low,7,14,14,4,6,4,66.2
2025-04-30 17:00:00,2,17,False,low,5,4,3,1,1,2,80.8
2025-04-30 18:00:00,2,18,False,low,4,0,0,0,0,0,69.6
2025-04-30 19:00:00,2,19,False,low,5,4,2,1,1,2,64.0
2025-04-30 20:00:00,2,20,False,low,5,5,3,1,1,3,49.3
2025-04-30 21:00:00,2,21,False,low,5,5,5,1,1,3,79.7
2025-04-30 22:00:00,2,22,False,low,7,9,8,1,3,5,61.1
2025-05-01 06:00:00,3,6,False,high,12,12,11,6,4,2,49.8
2025-05-01 07:00:00,3,7,False,high,13,8,8,3,3,2,68.8
2025-05-01 08:00:00,3,8,False,high,12,10,10,4,4,2,60.1
2025-05-01 09:00:00,3,9,False,high,13,10,10,4,3,3,63.2
2025-05-01 10:00:00,3,10,False,high,18,21,20,9,8,4,54.9
2025-05-01 11:00:00,3,11,False,high,12,13,13,7,5,1,77.6
2025-05-01 12:00:00,3,12,False,high,22,23,22,11,9,3,73.0
2025-05-01 13:00:00,3,13,False,high,15,14,13,7,6,1,54.3
2025-05-01 14:00:00,3,14,False,high,14,17,16,9,5,3,48.4
2025-05-01 15:00:00,3,15,False,high,8,6,5,2,2,2,59.8
2025-05-01 16:00:00,3,16,False,high,18,20,19,8,8,4,48.5
2025-05-01 17:00:00,3,17,False,high,14,10,10,5,4,1,54.8
2025-05-01 18:00:00,3,18,False,high,8,8,6,3,2,3,59.1
2025-05-01 19:00:00,3,19,False,high,13,9,9,4,3,2,63.5
2025-05-01 20:00:00,3,20,False,high,17,17,15,7,8,2,69.4
2025-05-01 21:00:00,3,21,False,high,31,28,27,11,11,6,63.5
2025-05-01 22:00:00,3,22,False,high,13,15,13,8,6,1,58.4
2025-05-02 06:00:00,4,6,False,high,17,18,18,8,7,3,72.2
2025-05-02 07:00:00,4,7,False,high,9,8,7,4,3,1,58.3
2025-05-02 08:00:00,4,8,False,high,16,23,22,9,8,6,67.3
2025-05-02 09:00:00,4,9,False,high,15,11,11,5,5,1,62.4
2025-05-02 10:00:00,4,10,False,high,22,17,16,6,6,5,66.7
2025-05-02 11:00:00,4,11,False,high,20,14,12,6,5,3,53.4
2025-05-02 12:00:00,4,12,False,high,18,21,19,9,8,4,70.0
2025-05-02 13:00:00,4,13,False,high,13,12,11,5,5,2,71.4
2025-05-02 14:00:00,4,14,False,high,14,16,16,7,7,2,53.8
2025-05-02 15:00:00,4,15,False,high,12,9,9,4,3,2,64.7
2025-05-02 16:00:00,4,16,False,high,17,28,28,15,13,0,54.1
2025-05-02 17:00:00,4,17,False,high,22,25,24,13,10,2,53.1
2025-05-02 18:00:00,4,18,False,high,17,11,11,4,4,3,40.8
2025-05-02 19:00:00,4,19,False,high,19,26,24,11,8,7,55.9
2025-05-02 20:00:00,4,20,False,high,15,14,12,5,5,4,51.4
2025-05-02 21:00:00,4,21,False,high,11,12,11,6,5,1,57.7
2025-05-02 22:00:00,4,22,False,high,20,30,30,13,9,8,48.0
2025-05-03 06:00:00,5,6,True,high,17,9,7,4,3,2,57.3
2025-05-03 07:00:00,5,7,True,high,13,12,11,7,5,0,60.0
2025-05-03 08:00:00,5,8,True,high,18,15,14,8,6,1,68.1
2025-05-03 09:00:00,5,9,True,high,19,18,18,8,7,3,72.1
2025-05-03 10:00:00,5,10,True,high,18,20,18,10,8,2,56.3
2025-05-03 11:00:00,5,11,True,high,12,12,10,6,4,2,55.7
2025-05-03 12:00:00,5,12,True,high,22,17,15,8,6,3,71.7
2025-05-03 13:00:00,5,13,True,high,29,24,23,13,9,2,63.2
2025-05-03 14:00:00,5,14,True,high,12,11,10,6,4,1,54.3
2025-05-03 15:00:00,5,15,True,high,19,13,12,7,5,1,71.4
2025-05-03 16:00:00,5,16,True,high,11,11,10,4,4,3,73.1
2025-05-03 17:00:00,5,17,True,high,13,19,17,9,9,1,59.8
2025-05-03 18:00:00,5,18,True,high,16,16,14,8,6,2,79.3
2025-05-03 19:00:00,5,19,True,high,16,26,24,13,10,3,59.8
2025-05-03 20:00:00,5,20,True,high,16,15,15,7,7,1,64.3
2025-05-03 21:00:00,5,21,True,high,14,14,13,5,4,5,65.9
2025-05-03 22:00:00,5,22,True,high,14,18,17,10,7,1,58.3
2025-05-04 06:00:00,6,6,True,high,27,20,20,8,7,5,49.6
2025-05-04 07:00:00,6,7,True,high,11,8,8,3,3,2,63.3
2025-05-04 08:00:00,6,8,True,high,12,7,7,2,2,3,45.5
2025-05-04 09:00:00,6,9,True,high,26,25,25,13,10,2,61.6
2025-05-04 10:00:00,6,10,True,high,22,21,19,10,7,4,67.3
2025-05-04 11:00:00,6,11,True,high,13,11,11,5,5,1,70.8
2025-05-04 12:00:00,6,12,True,high,17,15,13,7,5,3,68.6
2025-05-04 13:00:00,6,13,True,high,11,9,8,4,3,2,58.9
2025-05-04 14:00:00,6,14,True,high,12,9,7,3,3,3,54.9
2025-05-04 15:00:00,6,15,True,high,16,11,10,4,3,4,49.8
2025-05-04 16:00:00,6,16,True,high,17,14,14,5,5,4,69.5
2025-05-04 17:00:00,6,17,True,high,15,18,18,7,6,5,52.1
2025-05-04 18:00:00,6,18,True,high,13,10,10,4,4,2,63.1
2025-05-04 19:00:00,6,19,True,high,15,14,13,7,5,2,49.1
2025-05-04 20:00:00,6,20,True,high,21,18,18,8,7,3,47.9
2025-05-04 21:00:00,6,21,True,high,16,17,17,7,5,5,39.7
2025-05-04 22:00:00,6,22,True,high,9,8,7,3,2,3,40.3
2025-05-05 06:00:00,0,6,False,high,19,14,14,8,6,0,69.9
2025-05-05 07:00:00,0,7,False,high,18,17,16,9,7,1,63.4
2025-05-05 08:00:00,0,8,False,high,11,7,7,3,2,2,72.6
2025-05-05 09:00:00,0,9,False,high,19,19,18,7,7,5,37.3
2025-05-05 10:00:00,0,10,False,high,11,11,11,6,3,2,67.8
2025-05-05 11:00:00,0,11,False,high,17,10,10,4,3,3,58.4
2025-05-05 12:00:00,0,12,False,high,12,11,11,5,4,2,55.4
2025-05-05 13:00:00,0,13,False,high,20,23,22,10,10,3,59.8
2025-05-05 14:00:00,0,14,False,high,28,29,28,12,9,8,46.0
2025-05-05 15:00:00,0,15,False,high,17,21,19,12,8,1,44.7
2025-05-05 16:00:00,0,16,False,high,10,11,10,5,4,2,56.7
2025-05-05 17:00:00,0,17,False,high,13,19,17,8,6,5,53.8
2025-05-05 18:00:00,0,18,False,high,19,23,22,13,10,0,49.0
2025-05-05 19:00:00,0,19,False,high,15,18,17,8,6,4,71.0
2025-05-05 20:00:00,0,20,False,high,20,23,23,10,8,5,62.2
2025-05-05 21:00:00,0,21,False,high,6,8,7,3,3,2,64.2
2025-05-05 22:00:00,0,22,False,high,23,30,28,15,9,6,60.0
2025-05-06 06:00:00,1,6,False,high,12,12,10,6,5,1,52.0
2025-05-06 07:00:00,1,7,False,high,4,4,3,1,1,2,52.5
2025-05-06 08:00:00,1,8,False,high,13,12,11,5,4,3,52.3
2025-05-06 09:00:00,1,9,False,high,23,23,21,10,7,6,45.7
2025-05-06 10:00:00,1,10,False,high,19,19,17,11,7,1,42.3
2025-05-06 11:00:00,1,11,False,high,18,18,16,10,7,1,66.4
2025-05-06 12:00:00,1,12,False,high,13,9,9,4,4,1,66.6
2025-05-06 13:00:00,1,13,False,high,15,20,20,11,6,3,67.6
2025-05-06 14:00:00,1,14,False,high,11,11,9,5,3,3,51.9
2025-05-06 15:00:00,1,15,False,high,13,7,5,3,2,2,78.3
2025-05-06 16:00:00,1,16,False,high,17,20,19,8,9,3,50.5
2025-05-06 17:00:00,1,17,False,high,16,13,11,7,5,1,61.9
2025-05-06 18:00:00,1,18,False,high,15,12,11,7,4,1,64.9
2025-05-06 19:00:00,1,19,False,high,15,12,12,5,5,2,43.9
2025-05-06 20:00:00,1,20,False,high,15,19,17,9,7,3,40.2
2025-05-06 21:00:00,1,21,False,high,11,15,14,7,7,1,51.5
2025-05-06 22:00:00,1,22,False,high,14,18,16,8,7,3,67.8
2025-05-07 06:00:00,2,6,False,high,27,16,16,8,6,2,65.9
2025-05-07 07:00:00,2,7,False,high,12,9,7,4,3,2,64.1
2025-05-07 08:00:00,2,8,False,high,12,13,11,5,4,4,64.8
2025-05-07 09:00:00,2,9,False,high,15,10,9,4,4,2,68.9
2025-05-07 10:00:00,2,10,False,high,15,15,14,8,5,2,47.9
2025-05-07 11:00:00,2,11,False,high,7,4,4,1,1,2,54.8
2025-05-07 12:00:00,2,12,False,high,13,11,10,6,5,0,55.5
2025-05-07 13:00:00,2,13,False,high,20,11,9,5,5,1,60.6
2025-05-07 14:00:00,2,14,False,high,13,18,17,7,6,5,65.3
2025-05-07 15:00:00,2,15,False,high,12,13,13,5,6,2,69.5
2025-05-07 16:00:00,2,16,False,high,10,12,12,7,4,1,52.9
2025-05-07 17:00:00,2,17,False,high,14,20,18,8,9,3,57.2
2025-05-07 18:00:00,2,18,False,high,12,11,9,5,4,2,56.4
2025-05-07 19:00:00,2,19,False,high,11,14,12,5,4,5,74.0
2025-05-07 20:00:00,2,20,False,high,11,5,5,2,2,1,59.6
2025-05-07 21:00:00,2,21,False,high,16,9,7,3,4,2,56.3
2025-05-07 22:00:00,2,22,False,high,16,23,22,12,7,4,69.4
2025-05-08 06:00:00,3,6,False,high,16,15,13,6,5,4,66.0
2025-05-08 07:00:00,3,7,False,high,9,5,3,2,2,1,55.7
2025-05-08 08:00:00,3,8,False,high,11,11,10,4,4,3,52.7
2025-05-08 09:00:00,3,9,False,high,18,16,14,6,7,3,54.6
2025-05-08 10:00:00,3,10,False,high,11,8,7,3,3,2,47.0
2025-05-08 11:00:00,3,11,False,high,17,21,19,9,7,5,52.7
2025-05-08 12:00:00,3,12,False,high,15,14,13,8,6,0,46.7
2025-05-08 13:00:00,3,13,False,high,14,9,7,3,4,2,53.5
2025-05-08 14:00:00,3,14,False,high,13,14,13,5,4,5,65.4
2025-05-08 15:00:00,3,15,False,high,15,23,21,13,9,1,70.0
2025-05-08 16:00:00,3,16,False,high,14,11,9,6,4,1,53.6
2025-05-08 17:00:00,3,17,False,high,8,4,3,2,1,1,30.5
2025-05-08 18:00:00,3,18,False,high,9,4,3,1,1,2,68.9
2025-05-08 19:00:00,3,19,False,high,12,13,13,6,4,3,71.6
2025-05-08 20:00:00,3,20,False,high,13,13,11,7,4,2,67.8
2025-05-08 21:00:00,3,21,False,high,15,20,20,10,7,3,49.9
2025-05-08 22:00:00,3,22,False,high,19,13,12,7,6,0,45.0
2025-05-09 06:00:00,4,6,False,high,14,15,15,6,6,3,50.1
2025-05-09 07:00:00,4,7,False,high,18,19,18,7,8,4,58.5
2025-05-09 08:00:00,4,8,False,high,9,9,9,5,2,2,55.8
2025-05-09 09:00:00,4,9,False,high,15,15,13,8,5,2,71.5
2025-05-09 10:00:00,4,10,False,high,12,6,6,3,2,1,33.9
2025-05-09 11:00:00,4,11,False,high,16,17,16,8,8,1,71.3
2025-05-09 12:00:00,4,12,False,high,15,8,7,4,2,2,53.6
2025-05-09 13:00:00,4,13,False,high,15,10,9,5,4,1,65.8
2025-05-09 14:00:00,4,14,False,high,18,24,23,11,7,6,66.7
2025-05-09 15:00:00,4,15,False,high,14,16,15,8,7,1,57.7
2025-05-09 16:00:00,4,16,False,high,16,12,10,5,3,4,40.9
2025-05-09 17:00:00,4,17,False,high,12,14,12,6,5,3,49.2
2025-05-09 18:00:00,4,18,False,high,13,14,14,5,6,3,66.9
2025-05-09 19:00:00,4,19,False,high,8,9,8,4,3,2,51.9
2025-05-09 20:00:00,4,20,False,high,23,16,15,9,7,0,58.4
2025-05-09 21:00:00,4,21,False,high,6,7,7,3,2,2,69.2
2025-05-09 22:00:00,4,22,False,high,13,16,15,8,6,2,49.3
2025-05-10 06:00:00,5,6,True,high,17,23,22,11,10,2,65.0
2025-05-10 07:00:00,5,7,True,high,20,15,13,8,6,1,58.3
2025-05-10 08:00:00,5,8,True,high,12,11,10,5,5,1,66.5
2025-05-10 09:00:00,5,9,True,high,16,25,23,12,9,4,53.2
2025-05-10 10:00:00,5,10,True,high,17,16,15,9,5,2,64.9
2025-05-10 11:00:00,5,11,True,high,14,16,16,8,5,3,44.4
2025-05-10 12:00:00,5,12,True,high,15,12,12,6,4,2,50.3
2025-05-10 13:00:00,5,13,True,high,17,16,14,8,5,3,69.4
2025-05-10 14:00:00,5,14,True,high,11,9,9,3,3,3,67.2
2025-05-10 15:00:00,5,15,True,high,12,10,8,4,4,2,56.2
2025-05-10 16:00:00,5,16,True,high,28,28,27,14,10,4,75.8
2025-05-10 17:00:00,5,17,True,high,17,10,9,4,4,2,57.1
2025-05-10 18:00:00,5,18,True,high,26,25,23,11,7,7,70.7
2025-05-10 19:00:00,5,19,True,high,24,29,29,13,13,3,52.1
2025-05-10 20:00:00,5,20,True,high,20,23,22,12,11,0,77.7
2025-05-10 21:00:00,5,21,True,high,14,11,9,6,4,1,50.5
2025-05-10 22:00:00,5,22,True,high,18,11,10,5,4,2,53.8
2025-05-11 06:00:00,6,6,True,high,14,19,18,9,9,1,51.3
2025-05-11 07:00:00,6,7,True,high,21,29,29,12,9,8,68.9
2025-05-11 08:00:00,6,8,True,high,12,12,11,7,4,1,67.9
2025-05-11 09:00:00,6,9,True,high,15,15,13,8,6,1,79.3
2025-05-11 10:00:00,6,10,True,high,18,18,18,8,6,4,41.7
2025-05-11 11:00:00,6,11,True,high,15,14,12,6,5,3,56.8
2025-05-11 12:00:00,6,12,True,high,13,9,9,5,3,1,64.0
2025-05-11 13:00:00,6,13,True,high,12,11,11,5,3,3,48.6
2025-05-11 14:00:00,6,14,True,high,18,16,16,7,5,4,51.7
2025-05-11 15:00:00,6,15,True,high,10,15,15,6,7,2,40.5
2025-05-11 16:00:00,6,16,True,high,13,12,11,7,4,1,56.4
2025-05-11 17:00:00,6,17,True,high,14,15,14,7,5,3,42.3
2025-05-11 18:00:00,6,18,True,high,18,17,16,9,5,3,67.0
2025-05-11 19:00:00,6,19,True,high,15,13,11,5,4,4,60.4
2025-05-11 20:00:00,6,20,True,high,14,14,14,7,6,1,59.4
2025-05-11 21:00:00,6,21,True,high,12,10,8,4,4,2,56.6
2025-05-11 22:00:00,6,22,True,high,18,8,6,3,2,3,69.6
2025-05-12 06:00:00,0,6,False,high,13,19,18,10,7,2,61.4
2025-05-12 07:00:00,0,7,False,high,16,20,18,9,7,4,57.4
2025-05-12 08:00:00,0,8,False,high,10,8,6,4,2,2,64.1
2025-05-12 09:00:00,0,9,False,high,17,17,16,7,6,4,53.1
2025-05-12 10:00:00,0,10,False,high,15,14,14,7,5,2,64.1
2025-05-12 11:00:00,0,11,False,high,12,17,15,10,5,2,38.1
2025-05-12 12:00:00,0,12,False,high,17,15,15,8,5,2,50.6
2025-05-12 13:00:00,0,13,False,high,10,14,12,8,5,1,59.2
2025-05-12 14:00:00,0,14,False,high,5,4,3,2,1,1,57.4
2025-05-12 15:00:00,0,15,False,high,15,9,7,4,3,2,68.6
2025-05-12 16:00:00,0,16,False,high,9,11,11,5,3,3,43.5
2025-05-12 17:00:00,0,17,False,high,15,18,18,9,5,4,71.7
2025-05-12 18:00:00,0,18,False,high,11,5,4,2,2,1,72.3
2025-05-12 19:00:00,0,19,False,high,14,13,12,7,3,3,58.1
2025-05-12 20:00:00,0,20,False,high,11,12,11,5,5,2,59.6
2025-05-12 21:00:00,0,21,False,high,17,15,13,7,5,3,72.3
2025-05-12 22:00:00,0,22,False,high,11,5,4,2,1,2,60.6
2025-05-13 06:00:00,1,6,False,high,12,13,11,6,4,3,61.6
2025-05-13 07:00:00,1,7,False,high,13,14,13,5,4,5,64.5
2025-05-13 08:00:00,1,8,False,high,23,23,21,9,8,6,53.0
2025-05-13 09:00:00,1,9,False,high,6,8,7,4,3,1,68.4
2025-05-13 10:00:00,1,10,False,high,7,4,2,2,1,1,79.8
2025-05-13 11:00:00,1,11,False,high,17,19,17,11,8,0,50.5
2025-05-13 12:00:00,1,12,False,high,17,16,15,8,4,4,64.7
2025-05-13 13:00:00,1,13,False,high,13,12,11,5,5,2,44.5
2025-05-13 14:00:00,1,14,False,high,15,14,14,6,5,3,51.7
2025-05-13 15:00:00,1,15,False,high,16,12,12,5,5,2,72.7
2025-05-13 16:00:00,1,16,False,high,13,19,17,10,6,3,62.0
2025-05-13 17:00:00,1,17,False,high,16,19,19,8,6,5,61.8
2025-05-13 18:00:00,1,18,False,high,18,14,13,6,6,2,58.3
2025-05-13 19:00:00,1,19,False,high,12,15,13,6,5,4,53.7
2025-05-13 20:00:00,1,20,False,high,8,7,6,3,2,2,70.8
2025-05-13 21:00:00,1,21,False,high,16,22,20,10,8,4,55.8
2025-05-13 22:00:00,1,22,False,high,12,9,7,5,3,1,57.7
2025-05-14 06:00:00,2,6,False,high,15,13,13,5,6,2,75.6
2025-05-14 07:00:00,2,7,False,high,25,28,28,11,11,6,57.9
2025-05-14 08:00:00,2,8,False,high,14,18,16,8,7,3,60.1
2025-05-14 09:00:00,2,9,False,high,12,12,10,5,4,3,57.0
2025-05-14 10:00:00,2,10,False,high,19,18,18,10,7,1,67.3
2025-05-14 11:00:00,2,11,False,high,10,8,6,4,3,1,58.0
2025-05-14 12:00:00,2,12,False,high,20,23,22,13,8,2,53.2
2025-05-14 13:00:00,2,13,False,high,18,12,10,6,5,1,39.6
2025-05-14 14:00:00,2,14,False,high,11,4,4,2,1,1,50.1
2025-05-14 15:00:00,2,15,False,high,12,20,19,11,7,2,55.9
2025-05-14 16:00:00,2,16,False,high,19,20,18,8,6,6,69.1
2025-05-14 17:00:00,2,17,False,high,17,13,12,6,5,2,62.5
2025-05-14 18:00:00,2,18,False,high,18,21,21,12,8,1,76.4
2025-05-14 19:00:00,2,19,False,high,15,20,19,10,8,2,53.4
2025-05-14 20:00:00,2,20,False,high,22,25,24,10,8,7,39.4
2025-05-14 21:00:00,2,21,False,high,17,16,16,8,5,3,41.1
2025-05-14 22:00:00,2,22,False,high,14,15,15,6,5,4,72.7
2025-05-15 06:00:00,3,6,False,high,27,31,29,16,12,3,69.8
2025-05-15 07:00:00,3,7,False,high,12,10,9,4,4,2,51.8
2025-05-15 08:00:00,3,8,False,high,13,14,14,6,5,3,56.2
2025-05-15 09:00:00,3,9,False,high,20,15,13,8,5,2,54.4
2025-05-15 10:00:00,3,10,False,high,8,6,4,2,2,2,43.8
2025-05-15 11:00:00,3,11,False,high,22,25,23,13,9,3,57.0
2025-05-15 12:00:00,3,12,False,high,12,10,9,4,3,3,48.1
2025-05-15 13:00:00,3,13,False,high,13,13,12,7,5,1,61.7
2025-05-15 14:00:00,3,14,False,high,12,5,3,2,1,2,54.7
2025-05-15 15:00:00,3,15,False,high,17,23,22,10,8,5,58.4
2025-05-15 16:00:00,3,16,False,high,13,10,9,5,3,2,55.4
2025-05-15 17:00:00,3,17,False,high,12,10,8,5,3,2,71.0
2025-05-15 18:00:00,3,18,False,high,12,3,3,1,1,1,62.2
2025-05-15 19:00:00,3,19,False,high,8,4,3,2,1,1,56.9
2025-05-15 20:00:00,3,20,False,high,14,13,13,6,4,3,62.8
2025-05-15 21:00:00,3,21,False,high,10,4,4,1,1,2,46.1
2025-05-15 22:00:00,3,22,False,high,15,18,18,8,6,4,64.9
2025-05-16 06:00:00,4,6,False,high,14,10,10,4,3,3,64.7
2025-05-16 07:00:00,4,7,False,high,11,13,13,5,5,3,71.3
2025-05-16 08:00:00,4,8,False,high,16,13,12,7,6,0,61.6
2025-05-16 09:00:00,4,9,False,high,19,10,8,5,3,2,62.9
2025-05-16 10:00:00,4,10,False,high,17,8,6,3,3,2,60.3
2025-05-16 11:00:00,4,11,False,high,15,17,17,8,7,2,49.9
2025-05-16 12:00:00,4,12,False,high,14,19,18,11,6,2,61.7
2025-05-16 13:00:00,4,13,False,high,16,12,12,7,3,2,70.0
2025-05-16 14:00:00,4,14,False,high,8,8,8,3,2,3,60.5
2025-05-16 15:00:00,4,15,False,high,18,15,13,6,4,5,56.7
2025-05-16 16:00:00,4,16,False,high,18,16,15,8,5,3,61.4
2025-05-16 17:00:00,4,17,False,high,19,14,12,6,6,2,57.1
2025-05-16 18:00:00,4,18,False,high,12,12,10,6,4,2,41.1
2025-05-16 19:00:00,4,19,False,high,19,19,19,9,8,2,63.9
2025-05-16 20:00:00,4,20,False,high,23,27,25,14,12,1,69.7
2025-05-16 21:00:00,4,21,False,high,9,14,14,6,5,3,66.2
2025-05-16 22:00:00,4,22,False,high,24,19,17,8,9,2,56.2
2025-05-17 06:00:00,5,6,True,high,15,9,9,5,3,1,50.2
2025-05-17 07:00:00,5,7,True,high,11,14,12,7,4,3,67.2
2025-05-17 08:00:00,5,8,True,high,20,22,20,12,6,4,65.7
2025-05-17 09:00:00,5,9,True,high,15,18,17,8,7,3,57.9
2025-05-17 10:00:00,5,10,True,high,11,11,9,4,4,3,61.8
2025-05-17 11:00:00,5,11,True,high,11,7,7,3,3,1,66.4
2025-05-17 12:00:00,5,12,True,high,13,7,6,4,2,1,79.1
2025-05-17 13:00:00,5,13,True,high,16,8,7,4,2,2,61.3
2025-05-17 14:00:00,5,14,True,high,18,20,19,8,7,5,77.2
2025-05-17 15:00:00,5,15,True,high,14,8,8,4,3,1,64.0
2025-05-17 16:00:00,5,16,True,high,12,9,8,3,3,3,64.2
